CustomerID,CustomerName,Email,Phone,Address,Segment,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
205,Zachary Gill,floresrandy@example.com,613-539-2236,"70519 Hill Junctions Apt. 288, Port Brendamouth, AS 69813",General Shopper,32,Until Kitchen,Home & Kitchen,91.66,2024-11-03
9,Leah Walker,zpotter@example.org,267-504-1282,"71968 Floyd Junctions Apt. 039, Erikaville, OH 51245",Bargain Hunter,44,Better Automotive,Automotive,21.39,2023-11-30
410,Jonathan Lewis,djohnson@example.org,704-550-3983,"288 Timothy Roads Apt. 506, West Jesusside, GU 83691",Bargain Hunter,13,Claim Supplies,Pet Supplies,19.58,2024-02-14
174,Tyler Kennedy,amanda92@example.net,204-322-0997,"469 Ray Spur, West Marcia, AK 77127",Bargain Hunter,32,Until Kitchen,Home & Kitchen,47.8,2024-12-24
207,Stephen Malone,tonyareyes@example.net,251-492-2913,"4248 Grant Camp Suite 372, East Brianport, PR 17300",Bargain Hunter,47,Especially Automotive,Automotive,43.62,2024-09-16
408,James Hudson,cynthia86@example.net,602-358-2393,"426 Lance Alley, Christinaville, OR 00583",General Shopper,43,Remain Electronics,Electronics,156.76,2024-03-01
428,Blake Erickson,lgood@example.org,089-465-0363,"117 Randolph Ways, Harrisland, GA 71158",Bargain Hunter,26,Way Electronics,Electronics,41.84,2024-11-26
399,Michael Nelson,martincindy@example.org,530-928-0847,"USS Castaneda, FPO AA 24287",Fashion Lover,11,Shoulder Clothing,Clothing,205.63,2024-11-06
454,Robert Jensen,zweaver@example.net,324-503-4877,"01440 Robert Pines Apt. 327, Jenningsport, PR 01788",Fashion Lover,11,Shoulder Clothing,Clothing,207.77,2024-09-14
377,Tracy Gonzalez,dmiller@example.net,420-502-1833,"5538 Ramirez Inlet Suite 191, East Madisonhaven, GU 94709",Bargain Hunter,15,Wide Supplies,Pet Supplies,39.68,2023-02-08
72,Jeffrey Best,cdorsey@example.org,181-720-9331,"3256 Steven Crest Apt. 754, Kristinahaven, NE 68780",General Shopper,39,Author Outdoors,Sports & Outdoors,90.36,2024-01-01
451,Beth Rogers,cgonzalez@example.net,028-497-5290,"563 Norris Wall Apt. 228, Johnsonton, KY 77441",Fashion Lover,11,Shoulder Clothing,Clothing,99.79,2024-11-05
454,Robert Jensen,zweaver@example.net,324-503-4877,"01440 Robert Pines Apt. 327, Jenningsport, PR 01788",Fashion Lover,15,Wide Supplies,Pet Supplies,203.36,2023-07-10
170,Matthew Gonzalez,sprice@example.com,899-255-8466,"11523 Miller Rue Suite 774, Travismouth, MP 54265",Fashion Lover,37,Building Games,Toys & Games,227.58,2024-02-15
371,David Baird,clarkrandall@example.net,922-426-2656,"566 Rose Run, West Josephhaven, DC 97026",Bargain Hunter,9,Tonight Books,Books,11.72,2023-08-24
136,Justin Stark,brianholloway@example.net,998-854-9911,"29411 Beck Station Apt. 762, North Mitchellfort, HI 01041",Tech Enthusiast,2,Family Supplies,Pet Supplies,108.81,2024-04-25
415,Clinton Avery,robert37@example.net,218-196-3241,"0514 Flores Alley Apt. 770, Port Melissaberg, OK 92254",Fashion Lover,32,Until Kitchen,Home & Kitchen,226.39,2024-06-14
177,Charles Anderson,ccoleman@example.org,672-683-4715,"23463 Stuart Parkways Suite 118, East Christineberg, KS 99137",General Shopper,15,Wide Supplies,Pet Supplies,71.14,2024-12-14
329,Caitlin Johns,jonathon30@example.net,705-813-6928,"164 James Crossing Suite 192, Chadside, MO 74551",General Shopper,14,Threat Electronics,Electronics,123.28,2023-08-29
438,William Ward,stanleysimmons@example.com,654-819-9361,"850 Frye Throughway, Lake Brandonview, NV 07451",General Shopper,23,Very Kitchen,Home & Kitchen,85.81,2023-09-16
382,Jennifer Clark,sanchezmargaret@example.com,123-959-2378,"422 Jacob Streets Apt. 164, South Jenniferborough, CT 31498",Bargain Hunter,34,Fire Grocery,Grocery,46.06,2024-03-31
316,Joy May,mariacervantes@example.net,133-402-6573,"96061 Amy Falls Apt. 016, Palmermouth, NJ 49257",Tech Enthusiast,14,Threat Electronics,Electronics,123.23,2024-09-20
287,Nathan Mack,vsweeney@example.com,032-212-7536,"16410 Maria Corners Suite 427, New Edwardchester, MI 92357",Tech Enthusiast,34,Fire Grocery,Grocery,493.14,2023-09-27
436,Anthony Rosales,dannybradley@example.com,584-558-0768,"06882 Tammy Trail, Laurenland, NJ 94641",General Shopper,32,Until Kitchen,Home & Kitchen,138.48,2023-06-25
205,Zachary Gill,floresrandy@example.com,613-539-2236,"70519 Hill Junctions Apt. 288, Port Brendamouth, AS 69813",General Shopper,18,Improve Beauty,Health & Beauty,51.98,2024-07-29
134,Dwayne Sexton,frank72@example.org,710-254-4558,"47633 Thompson Village Suite 695, Monteshaven, ME 09239",Bargain Hunter,34,Fire Grocery,Grocery,49.68,2024-03-09
180,Lori Williamson,mayojesse@example.com,044-291-2791,"03700 Jennifer Ports, Liuview, OK 53159",General Shopper,32,Until Kitchen,Home & Kitchen,183.68,2024-10-09
124,Charles Bush,tara14@example.com,561-143-1532,"5123 Gonzalez Hills Apt. 184, New Bradley, NY 98179",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,333.31,2024-06-17
394,Toni Shah,desiree07@example.org,097-171-4096,"USNV Whitaker, FPO AA 35203",General Shopper,43,Remain Electronics,Electronics,177.95,2024-04-26
397,Debra Walker,garyfritz@example.com,206-740-1202,"19834 Melissa Oval, South Stephanieside, PW 45769",General Shopper,23,Very Kitchen,Home & Kitchen,38.51,2024-08-20
440,Ryan Jones,pvang@example.org,982-204-2691,"Unit 6851 Box 1949, DPO AP 96873",General Shopper,32,Until Kitchen,Home & Kitchen,147.18,2023-04-18
424,Mrs. Kimberly Walton,petermorris@example.com,347-445-3213,"810 Rhonda Street Suite 590, West Faithmouth, UT 28435",Bargain Hunter,23,Very Kitchen,Home & Kitchen,28.36,2024-08-12
77,Debbie Davenport,carlostodd@example.org,795-828-5748,"06470 Anna Burg, Catherinechester, CA 42420",General Shopper,11,Shoulder Clothing,Clothing,26.29,2023-07-05
83,Deborah Guerrero,cummingssandra@example.org,356-819-5529,"972 Sarah Fields, Jeffreytown, OH 70235",Tech Enthusiast,38,Necessary Electronics,Electronics,335.94,2023-03-20
397,Debra Walker,garyfritz@example.com,206-740-1202,"19834 Melissa Oval, South Stephanieside, PW 45769",General Shopper,34,Fire Grocery,Grocery,68.81,2023-06-22
270,Eric Pacheco,william39@example.org,596-724-2471,"82234 Darlene Track, Lake Gerald, WV 92629",Tech Enthusiast,46,Site Games,Toys & Games,326.46,2024-12-18
346,Michael Sanchez,debraharris@example.com,438-549-0598,"564 Janet Place Suite 919, North Jasonberg, MP 32636",Fashion Lover,26,Way Electronics,Electronics,211.68,2024-09-26
269,Justin Gallegos,ucollins@example.net,692-895-0653,"61979 Sheila Alley Suite 335, East Garrettmouth, PA 33735",General Shopper,6,Region Beauty,Health & Beauty,131.96,2023-02-06
363,Zachary White,paulcooper@example.com,183-211-9956,"6144 Dudley Islands, South Timothy, MA 77955",Bargain Hunter,7,High Automotive,Automotive,36.57,2024-05-11
107,Sara Ruiz,angel24@example.org,948-531-0455,"813 Martinez Mission, West Austinberg, AK 40250",General Shopper,16,Though Outdoors,Sports & Outdoors,125.52,2023-12-22
215,Cameron Powell,weberjennifer@example.com,868-379-0580,"917 Steven Crossing Suite 653, New Emilyport, LA 68702",General Shopper,4,Information Games,Toys & Games,56.5,2024-12-29
67,Michael Lane,fgill@example.org,608-470-3973,"6375 Robert Ways Apt. 898, Leemouth, MI 68662",Fashion Lover,37,Building Games,Toys & Games,150.48,2024-01-30
186,Amber Houston,reevesangela@example.net,431-984-3441,"43372 Susan Corner Suite 059, East Brianburgh, MS 35290",Bargain Hunter,11,Shoulder Clothing,Clothing,16.0,2024-05-02
325,Jenny Larson,rodriguezstephen@example.com,572-138-0032,"069 John Unions, West Dean, PR 08548",Tech Enthusiast,3,Compare Beauty,Health & Beauty,196.06,2023-09-03
42,Spencer Goodman,nancyryan@example.com,726-790-3756,"45375 Woodward Brook Apt. 603, Mollyburgh, IL 23435",Tech Enthusiast,5,Stay Clothing,Clothing,305.97,2024-10-18
66,Kathy Reid,angela27@example.com,564-764-0307,"5803 Schmidt Court Apt. 100, North Josephburgh, NV 99775",General Shopper,20,Situation Outdoors,Sports & Outdoors,162.92,2024-12-02
131,Morgan Alexander,thomaslauren@example.net,529-902-6269,"728 Willis Court, Hunterfort, RI 96360",Tech Enthusiast,45,Right Electronics,Electronics,447.73,2023-04-24
334,Shane Grimes,njohnson@example.net,692-249-9000,"28929 Trevor Land Apt. 403, South Tanner, VI 47266",General Shopper,24,Day Supplies,Pet Supplies,51.01,2024-12-26
192,John Jackson MD,josephjohnson@example.net,927-205-4219,"972 Oneal Ford, Jonathanport, VA 99392",Fashion Lover,50,Dream Games,Toys & Games,150.35,2024-02-06
420,Mary Horne,theresawashington@example.org,224-313-9589,"2078 Hardin Cliff Suite 572, Josephside, WY 18826",Tech Enthusiast,45,Right Electronics,Electronics,456.52,2023-01-29
489,Molly Hurst,wyoung@example.org,729-961-6150,"2223 Rita Shore Apt. 913, Erikhaven, FM 83962",Bargain Hunter,32,Until Kitchen,Home & Kitchen,19.46,2024-10-01
87,Kenneth Baker,stephenskimberly@example.net,639-818-1304,"49046 Justin View Apt. 736, Lake Heatherfort, MT 20860",Bargain Hunter,5,Stay Clothing,Clothing,48.81,2024-10-01
487,Patrick Cruz,bfloyd@example.net,165-028-9483,"4044 Faith Fall Suite 230, East Jasmin, RI 98400",Bargain Hunter,2,Family Supplies,Pet Supplies,28.83,2023-02-14
138,Daniel King,garciashannon@example.org,749-131-0145,"071 Michelle Alley Suite 376, Woodardtown, WA 52116",Bargain Hunter,5,Stay Clothing,Clothing,28.12,2023-10-29
77,Debbie Davenport,carlostodd@example.org,795-828-5748,"06470 Anna Burg, Catherinechester, CA 42420",General Shopper,11,Shoulder Clothing,Clothing,15.3,2024-05-09
94,Diana Cox,justinmunoz@example.org,785-288-6386,"1653 Sherry Radial Apt. 805, Cherylchester, AS 80203",Tech Enthusiast,26,Way Electronics,Electronics,461.07,2023-01-26
84,Valerie Williams,thompsonheather@example.org,256-875-6430,"010 Carter Route, Erikborough, ND 79255",Fashion Lover,23,Very Kitchen,Home & Kitchen,64.96,2023-12-20
477,Susan Herrera,david22@example.org,858-284-0337,"287 Erickson Expressway Apt. 102, South Walter, WI 93537",Bargain Hunter,43,Remain Electronics,Electronics,15.25,2023-12-07
236,Mary Martin,jmartin@example.net,964-966-2127,"238 Rocha Mall, New Nancy, FL 75201",Fashion Lover,30,Fast Beauty,Health & Beauty,43.08,2023-06-25
376,Meagan David,watkinslee@example.net,854-766-3446,"USS Jenkins, FPO AE 89921",Fashion Lover,34,Fire Grocery,Grocery,216.21,2024-11-10
115,Jeremy Gonzales,scottberry@example.org,224-470-9407,"012 Hall Street, South Kevinchester, WY 50225",Tech Enthusiast,28,Special Supplies,Pet Supplies,385.61,2024-05-27
70,Amy Roman,vcurtis@example.com,773-303-4294,"Unit 0664 Box 4882, DPO AA 43005",Fashion Lover,34,Fire Grocery,Grocery,197.32,2023-01-27
135,Malik Swanson,anthonysmith@example.net,161-502-4839,"880 Burton Well Apt. 054, East Kennethside, AR 93890",General Shopper,36,Effect Outdoors,Sports & Outdoors,157.45,2023-04-03
389,Heather Larson,zlynch@example.org,143-122-6109,"0839 Edward Green, Lake Sheliabury, MP 08054",Bargain Hunter,22,Plan Beauty,Health & Beauty,28.36,2024-01-20
312,Jessica Castro,kimjuan@example.net,082-957-8467,"USNV Harris, FPO AE 11883",Bargain Hunter,32,Until Kitchen,Home & Kitchen,30.53,2023-10-07
294,Jeffrey Robinson,robertflores@example.org,162-629-5947,"70815 Williams Walk Apt. 744, Caintown, NJ 73774",Tech Enthusiast,42,Evidence Automotive,Automotive,410.22,2024-12-08
252,Jill Campbell,robertthomas@example.org,976-228-0771,"PSC 0808, Box 0165, APO AP 04366",General Shopper,32,Until Kitchen,Home & Kitchen,159.59,2023-09-23
324,Taylor Willis,jonesrobin@example.net,757-084-9623,"04436 Elizabeth Rest Apt. 128, North Brandon, MO 17127",General Shopper,19,Economic Games,Toys & Games,190.7,2023-01-18
228,Michelle Brown,tlucero@example.net,946-355-2604,"87575 Peggy Track, Samanthabury, IL 44181",General Shopper,6,Region Beauty,Health & Beauty,171.12,2023-09-28
30,Michele Rivera,haley12@example.net,297-145-1503,"62485 Mark Union Suite 010, Loweryfort, KS 50935",General Shopper,23,Very Kitchen,Home & Kitchen,183.85,2023-09-17
465,Brandon Morales,xmaynard@example.com,653-559-3789,"4382 Laura Summit Apt. 053, Yoderbury, IA 89295",Fashion Lover,34,Fire Grocery,Grocery,91.43,2024-08-21
266,Christopher Butler,armstrongclayton@example.com,519-096-3881,"254 Mitchell Haven, West Vicki, IN 13511",Bargain Hunter,18,Improve Beauty,Health & Beauty,33.15,2024-04-17
43,Bruce Murray,kelseymartin@example.net,110-786-0553,"29250 April Glens Suite 524, Jacksonside, OH 84291",Bargain Hunter,9,Tonight Books,Books,41.73,2024-02-14
179,Mr. Shane Johnson,crawfordlisa@example.org,362-835-4935,"46648 Espinoza Field Suite 943, Richardschester, MT 46206",Bargain Hunter,11,Shoulder Clothing,Clothing,19.86,2023-11-18
266,Christopher Butler,armstrongclayton@example.com,519-096-3881,"254 Mitchell Haven, West Vicki, IN 13511",Bargain Hunter,47,Especially Automotive,Automotive,36.15,2023-05-20
212,Emily Lucas,jodivazquez@example.com,927-127-9796,"41638 Estes Orchard Apt. 307, Lake James, AK 84629",Tech Enthusiast,38,Necessary Electronics,Electronics,216.0,2024-07-06
484,Colleen Gonzalez,dhenderson@example.org,169-289-7516,"23505 Denise Junction, Georgefurt, FM 13727",Bargain Hunter,9,Tonight Books,Books,32.4,2023-03-25
114,Jacob Willis,pattersonsteven@example.com,573-888-0992,"667 Lee Mills Suite 789, Lake Charlesfort, DC 45349",Bargain Hunter,23,Very Kitchen,Home & Kitchen,33.97,2023-08-09
343,Miguel Garrett,eperez@example.com,657-148-4217,"3869 Thomas Place, Port Michael, KS 62584",Fashion Lover,5,Stay Clothing,Clothing,263.53,2024-11-12
102,Tiffany Bruce,patrickhunt@example.org,680-935-7630,"469 Christina Extensions, West James, LA 48999",General Shopper,21,Any Books,Books,102.64,2024-09-21
343,Miguel Garrett,eperez@example.com,657-148-4217,"3869 Thomas Place, Port Michael, KS 62584",Fashion Lover,32,Until Kitchen,Home & Kitchen,274.9,2023-07-22
479,Christian Landry,nmorris@example.net,456-412-9139,"0563 Wilson Estates, Joyport, NH 80606",General Shopper,6,Region Beauty,Health & Beauty,45.05,2024-10-11
434,Sharon Dunn,kenneth49@example.org,577-242-6673,"16495 Stephanie View Suite 669, Hubbardhaven, WA 56164",Tech Enthusiast,43,Remain Electronics,Electronics,323.22,2024-04-02
128,Kayla Gordon,alexisbennett@example.com,384-259-3161,"5585 Teresa Path, Melaniefort, NH 73705",Bargain Hunter,14,Threat Electronics,Electronics,29.11,2024-07-29
282,Lori Wyatt,aaronwilson@example.com,938-889-1821,"076 Roberts Way, North Davidville, MD 38258",Bargain Hunter,29,Difficult Books,Books,9.35,2024-02-28
344,Robert Murphy,ericaburgess@example.org,241-918-3759,"986 Case Lodge, West Stephaniefurt, IL 52790",Fashion Lover,41,Such Clothing,Clothing,109.45,2024-07-23
105,Vanessa Wallace,qramirez@example.org,379-281-5599,"64809 Martin Light Apt. 156, North William, TX 91500",General Shopper,5,Stay Clothing,Clothing,73.74,2024-06-08
125,Brian Shepard,charlottebarnes@example.com,435-395-5479,"1648 Darrell Flat Suite 929, Mclaughlinmouth, CT 29949",Bargain Hunter,45,Right Electronics,Electronics,37.82,2024-08-03
59,George Dillon,taylorsteven@example.org,592-441-5787,"PSC 4112, Box 8629, APO AA 19552",General Shopper,24,Day Supplies,Pet Supplies,30.35,2023-06-01
495,Douglas Byrd,jacobjohnson@example.net,615-289-8820,"653 Tony Roads, Barberland, MS 87569",Bargain Hunter,16,Though Outdoors,Sports & Outdoors,49.85,2024-10-18
138,Daniel King,garciashannon@example.org,749-131-0145,"071 Michelle Alley Suite 376, Woodardtown, WA 52116",Bargain Hunter,5,Stay Clothing,Clothing,6.96,2024-09-16
3,Shawn Banks,joshuaray@example.org,482-051-2022,"25194 Pratt Summit, Allenton, SD 93695",General Shopper,37,Building Games,Toys & Games,100.8,2024-04-11
204,Isaac French,douglas10@example.net,811-289-6121,"Unit 4803 Box 8013, DPO AE 81770",General Shopper,33,Ability Beauty,Health & Beauty,157.12,2023-04-11
468,Bryan Merritt,tclark@example.com,183-257-7663,"63885 Joseph Via, Jillianville, SC 10686",Bargain Hunter,49,Leg Books,Books,14.34,2024-01-14
263,Zachary Smith,fware@example.net,590-174-4662,"00992 Wilson Circle Apt. 148, Maxwellfurt, PR 52892",Bargain Hunter,34,Fire Grocery,Grocery,46.08,2024-10-11
209,Joshua Bauer,hernandezzachary@example.com,346-259-5014,"790 Schroeder Trace Apt. 212, Abbottberg, NE 09804",Fashion Lover,24,Day Supplies,Pet Supplies,288.04,2023-03-09
269,Justin Gallegos,ucollins@example.net,692-895-0653,"61979 Sheila Alley Suite 335, East Garrettmouth, PA 33735",General Shopper,32,Until Kitchen,Home & Kitchen,160.01,2023-01-22
403,Cindy Martin,yangkimberly@example.org,851-043-4507,"4650 Chambers Neck Apt. 850, West Willie, NM 94841",General Shopper,24,Day Supplies,Pet Supplies,144.42,2024-07-04
374,Veronica Horne,jcastro@example.net,424-698-3021,"925 Leslie Island, Grahamshire, MS 20275",Fashion Lover,11,Shoulder Clothing,Clothing,137.31,2023-12-07
116,Matthew Harris,maryvillegas@example.com,565-575-5775,"Unit 5209 Box 9122, DPO AE 33444",Fashion Lover,22,Plan Beauty,Health & Beauty,147.7,2024-12-10
357,Robert Barton,pmooney@example.net,490-387-2745,"28520 Lopez Via Suite 949, Haynesfort, OH 08698",General Shopper,16,Though Outdoors,Sports & Outdoors,74.63,2023-10-22
141,Elizabeth Bennett,ryangregory@example.com,552-008-2123,"6839 Sanchez Mountains Apt. 484, Smithhaven, ME 49408",General Shopper,13,Claim Supplies,Pet Supplies,21.85,2024-05-10
86,Leslie Fox,emccoy@example.com,577-611-2611,"7736 Valencia Union, Cookfurt, LA 06919",Tech Enthusiast,26,Way Electronics,Electronics,452.03,2023-02-26
77,Debbie Davenport,carlostodd@example.org,795-828-5748,"06470 Anna Burg, Catherinechester, CA 42420",General Shopper,12,Grow Supplies,Pet Supplies,138.46,2023-12-04
134,Dwayne Sexton,frank72@example.org,710-254-4558,"47633 Thompson Village Suite 695, Monteshaven, ME 09239",Bargain Hunter,5,Stay Clothing,Clothing,24.21,2024-08-06
410,Jonathan Lewis,djohnson@example.org,704-550-3983,"288 Timothy Roads Apt. 506, West Jesusside, GU 83691",Bargain Hunter,23,Very Kitchen,Home & Kitchen,18.37,2023-12-29
441,Dawn Shaffer,devinburnett@example.org,022-576-6484,"6676 Melinda Crossroad, North Johnmouth, OR 48702",Bargain Hunter,17,Game Automotive,Automotive,5.91,2024-02-01
24,Melissa Johnson,pattersonrichard@example.com,907-370-5625,"67318 Jennifer Knoll, New Rebecca, PR 28844",General Shopper,29,Difficult Books,Books,15.01,2023-04-02
408,James Hudson,cynthia86@example.net,602-358-2393,"426 Lance Alley, Christinaville, OR 00583",General Shopper,21,Any Books,Books,76.4,2023-04-12
289,Sonya Ellison,duranbrittany@example.com,009-267-4606,"27886 Cindy Corner Apt. 599, Seanport, OH 06470",General Shopper,4,Information Games,Toys & Games,195.37,2023-12-25
481,Ann Chase,jonessabrina@example.net,173-751-5393,"657 Ronald Hollow Suite 122, West Lorraine, SD 55629",General Shopper,32,Until Kitchen,Home & Kitchen,187.95,2024-04-16
77,Debbie Davenport,carlostodd@example.org,795-828-5748,"06470 Anna Burg, Catherinechester, CA 42420",General Shopper,12,Grow Supplies,Pet Supplies,178.33,2024-02-12
139,Stephen Johnson,amy97@example.com,348-355-7515,"35047 Bailey Summit Apt. 500, North Gabrielfurt, NY 94119",Tech Enthusiast,5,Stay Clothing,Clothing,154.22,2024-09-01
375,Molly Tran,smithkaren@example.net,898-500-8715,"080 Bryan Garden Apt. 904, West Andrew, ID 28181",Tech Enthusiast,15,Wide Supplies,Pet Supplies,398.28,2024-05-08
199,Terry Grimes,mwest@example.com,157-939-3003,"5893 Boyd Circles, South Eddieside, CO 76875",Fashion Lover,3,Compare Beauty,Health & Beauty,113.33,2024-10-05
7,John Richard,rflowers@example.org,402-986-7785,"994 Devin Ridge, Port Albertborough, NV 73481",General Shopper,34,Fire Grocery,Grocery,151.81,2023-10-09
486,Kimberly Watson,gillsteven@example.net,214-249-3119,"1768 Schultz Locks Suite 925, Lake Andrewhaven, IL 89621",Fashion Lover,41,Such Clothing,Clothing,125.54,2023-07-26
269,Justin Gallegos,ucollins@example.net,692-895-0653,"61979 Sheila Alley Suite 335, East Garrettmouth, PA 33735",General Shopper,3,Compare Beauty,Health & Beauty,160.59,2023-04-14
337,Zachary Jensen,smithmark@example.net,578-545-8653,"339 Jennifer Island, Kellerberg, CO 64257",General Shopper,45,Right Electronics,Electronics,35.26,2023-08-06
491,Courtney Cunningham,pwells@example.org,867-782-4189,"9497 Holly Knolls Apt. 783, Dodsonside, OH 62133",General Shopper,22,Plan Beauty,Health & Beauty,37.23,2023-01-17
241,Kristina Mccormick,odonnellstacy@example.com,137-203-2383,"36339 Stephen Union Suite 945, Gloverstad, VI 92960",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,361.04,2023-04-07
286,Brandon Medina,lindseybarajas@example.org,113-083-4626,"0187 Tate Mall, South Amandatown, DE 60951",Bargain Hunter,34,Fire Grocery,Grocery,17.97,2023-08-27
52,Jason Juarez,dakota65@example.com,874-997-5389,"7081 Robinson Corners Suite 489, East Michaelfurt, NH 89893",Bargain Hunter,12,Grow Supplies,Pet Supplies,39.66,2024-05-08
82,Oscar Moore,richardsryan@example.net,149-942-8108,"171 Toni Alley, Christinemouth, AK 95610",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,359.11,2023-01-16
186,Amber Houston,reevesangela@example.net,431-984-3441,"43372 Susan Corner Suite 059, East Brianburgh, MS 35290",Bargain Hunter,32,Until Kitchen,Home & Kitchen,22.51,2024-11-25
349,Charles Scott,rodney88@example.com,994-790-9626,"0379 Tonya Meadow Suite 638, Scottstad, MI 78864",Tech Enthusiast,15,Wide Supplies,Pet Supplies,198.83,2024-06-17
79,Cory Fox,wrightstephanie@example.org,808-602-0804,"79927 Marcus Prairie Suite 590, West Matthewmouth, NJ 69044",General Shopper,15,Wide Supplies,Pet Supplies,156.77,2023-05-07
100,Emily Wilson,debbie44@example.org,849-890-9918,"71446 Martin Lock Apt. 653, Port Karen, CT 62878",General Shopper,33,Ability Beauty,Health & Beauty,151.22,2024-09-13
151,Kevin Luna,thomaszimmerman@example.com,263-478-5941,"163 Chandler Garden, West Jenniferport, PR 10201",Tech Enthusiast,26,Way Electronics,Electronics,308.93,2023-04-20
410,Jonathan Lewis,djohnson@example.org,704-550-3983,"288 Timothy Roads Apt. 506, West Jesusside, GU 83691",Bargain Hunter,9,Tonight Books,Books,19.86,2023-10-29
115,Jeremy Gonzales,scottberry@example.org,224-470-9407,"012 Hall Street, South Kevinchester, WY 50225",Tech Enthusiast,38,Necessary Electronics,Electronics,360.21,2023-01-25
389,Heather Larson,zlynch@example.org,143-122-6109,"0839 Edward Green, Lake Sheliabury, MP 08054",Bargain Hunter,13,Claim Supplies,Pet Supplies,31.28,2023-02-27
156,Ashley Jones,inelson@example.com,032-292-2448,"10553 Lopez Knolls, Paulmouth, NC 56879",Tech Enthusiast,7,High Automotive,Automotive,323.85,2024-01-04
278,William Thomas,millermisty@example.net,946-825-4318,"42194 Linda Trace, Smithside, GU 75101",Tech Enthusiast,44,Better Automotive,Automotive,464.88,2024-10-19
377,Tracy Gonzalez,dmiller@example.net,420-502-1833,"5538 Ramirez Inlet Suite 191, East Madisonhaven, GU 94709",Bargain Hunter,37,Building Games,Toys & Games,39.4,2023-01-19
228,Michelle Brown,tlucero@example.net,946-355-2604,"87575 Peggy Track, Samanthabury, IL 44181",General Shopper,35,Gas Books,Books,183.72,2023-12-21
190,Julie White,jbowen@example.org,877-752-5114,"592 Doyle Fall Suite 230, New Suzannemouth, AR 15374",General Shopper,42,Evidence Automotive,Automotive,108.14,2024-12-23
41,Mary Powell,csmith@example.org,450-343-6274,"12367 Francis Drive, Toddburgh, AK 47400",Bargain Hunter,4,Information Games,Toys & Games,40.2,2023-08-17
118,Jay Johnston,alanmorris@example.org,074-456-6649,"1885 Reed Shoal Suite 805, West Laura, PW 55287",Tech Enthusiast,44,Better Automotive,Automotive,389.3,2023-11-26
56,Andrew Johnson MD,stephensscott@example.com,246-205-2370,"09882 Ryan Road Suite 885, East Elizabeth, UT 33410",Fashion Lover,34,Fire Grocery,Grocery,271.45,2023-07-17
251,Anita Schwartz,eford@example.org,966-912-6333,"0297 Harris Place Suite 300, Candacemouth, MH 52166",Fashion Lover,41,Such Clothing,Clothing,51.74,2024-03-15
430,Brett Bridges DDS,ymills@example.com,789-624-3951,"4567 Glenn River Suite 252, North Gina, ID 53105",Tech Enthusiast,45,Right Electronics,Electronics,227.86,2023-08-17
45,James Gonzalez,qrogers@example.net,949-545-3536,"5269 Laura Manor, Carrieville, AK 72177",Fashion Lover,34,Fire Grocery,Grocery,275.8,2023-01-11
346,Michael Sanchez,debraharris@example.com,438-549-0598,"564 Janet Place Suite 919, North Jasonberg, MP 32636",Fashion Lover,5,Stay Clothing,Clothing,29.53,2024-11-14
301,Seth Smith,michaela31@example.net,300-246-1571,"9876 Marshall Mills Suite 676, South Debra, VA 96774",Tech Enthusiast,41,Such Clothing,Clothing,223.43,2023-11-01
152,Jennifer Cook,jasonaguirre@example.net,411-100-1374,"704 Dawn Mission, Haileyborough, OH 83833",Bargain Hunter,13,Claim Supplies,Pet Supplies,7.26,2023-10-30
403,Cindy Martin,yangkimberly@example.org,851-043-4507,"4650 Chambers Neck Apt. 850, West Willie, NM 94841",General Shopper,28,Special Supplies,Pet Supplies,22.19,2023-01-26
146,Joshua Lopez,bcoleman@example.net,431-274-3383,"USNS Rodriguez, FPO AE 17532",Fashion Lover,44,Better Automotive,Automotive,280.98,2023-05-25
160,Carlos Frank,ashleyjohnson@example.net,532-787-3819,"USCGC Stewart, FPO AE 65379",General Shopper,34,Fire Grocery,Grocery,155.17,2023-08-26
241,Kristina Mccormick,odonnellstacy@example.com,137-203-2383,"36339 Stephen Union Suite 945, Gloverstad, VI 92960",Tech Enthusiast,26,Way Electronics,Electronics,185.0,2023-04-03
426,Robert Miller,cruzraymond@example.com,376-784-3276,"2470 Nicole Drive Suite 637, Ryanview, MT 88721",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,475.51,2023-12-25
186,Amber Houston,reevesangela@example.net,431-984-3441,"43372 Susan Corner Suite 059, East Brianburgh, MS 35290",Bargain Hunter,15,Wide Supplies,Pet Supplies,13.09,2024-04-11
410,Jonathan Lewis,djohnson@example.org,704-550-3983,"288 Timothy Roads Apt. 506, West Jesusside, GU 83691",Bargain Hunter,34,Fire Grocery,Grocery,12.52,2023-07-13
348,Leah Riley,jessicasoto@example.org,746-988-5546,"38425 George Shore Apt. 936, Port Randychester, ID 98539",Bargain Hunter,22,Plan Beauty,Health & Beauty,41.16,2023-01-11
171,Donald Brown,ybird@example.net,419-799-7596,"167 Hopkins Walk, South Sheilastad, NE 59858",Bargain Hunter,32,Until Kitchen,Home & Kitchen,47.63,2024-06-10
78,Briana Miller,jordan76@example.org,489-568-8503,"8969 Anderson Lights Suite 212, Parkerberg, PA 42286",Bargain Hunter,46,Site Games,Toys & Games,45.01,2024-04-19
